nation,h_glucose_all_ma,h_glucose_ur_ma,h_glucose_ru_ma,hh_glucose_all_ma,hh_glucose_ur_ma,hh_glucose_ru_ma,l_glucose_all_ma,l_glucose_ur_ma,l_glucose_ru_ma,h_bp_all_ma,h_bp_ur_ma,h_bp_ru_ma,l_bp_all_ma,l_bp_ur_ma,l_bp_ru_ma,hh_bp_all_ma,hh_bp_ur_ma,hh_bp_ru_ma,hhh_bp_all_ma,hhh_bp_ur_ma,hhh_bp_ru_ma,hhhh_bp_all_ma,hhhh_bp_ur_ma,hhhh_bp_ru_ma,hh_cbp_all_ma,hh_cbp_ur_ma,hh_cbp_ru_ma,h_cbp_all_ma,h_cbp_ur_ma,h_cbp_ru_ma,l_cbp_all_ma,l_cbp_ur_ma,l_cbp_ru_ma
1,0.392992824,0.386527508,0.398064196,0.504194558,0.517656267,0.503359318,0.102812596,0.095816217,0.098576449,0.365015179,0.319857746,0.375585347,0.020633079,0.016631639,0.023507714,0.113533802,0.097093783,0.121321432,0.408901542,0.44433701,0.395315647,0.155500293,0.190156549,0.146049142,0.028960483,0.028710704,0.030280557,0.54930681,0.532839775,0.553512633,0.421732724,0.438449532,0.416206777
