state,state_code,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94,var95,var96,var97,var98,var99,var100,var101,var102,var103,var104,var105,var106,var107,var108,var109,var110,var111,var112,var113,var114,var115,var116,var117,var118,var119,var120,var121,var122,var123,var124,var125,var126,var127,var128,var129,var130,var131,var132,var133,var134,var135,var136,var137,var138,var139,var140,var141,var142,var143,var144,var145,var146,var147,var148,var149,var150,var151,var152,var153,var154,var155,var156,var157,var158,var159,var160,var161,var162,var163,var164,var165,var166,var167,var168,var169,var170,var171,var172,var173,var174,var175,var176,var177,var178,var179,var180,var181,var182,var183,var184,var185,var186,var187,var188,var189,var190,var191,var192,var193,var194,var195,var196,var197,var198,var199,var200,var201,var202,var203,var204,var205,var206,var207,var208,var209,var210,var211,var212,var213,var214,var215,var216,var217,var218,var219,var220,var221,var222,var223,var224,var225,var226,var227,var228,var229,var230,var231,var232,var233,var234,var235,var236,var237,var238,var239,var240,var241,var242,var243,var244,var245,var246,var247,var248,var249,var250,var251,var252,var253,var254,var255,var256,var257,var258,var259,var260,var261,var262,var263,var264,var265,var266,var267,var268,var269,var270,var271,var272,var273,var274,var275,var276,var277,var278,var279,var280,var281,var282,var283,var284,var285,var286,var287,var288,var289,var290,var291,var292,var293,var294,var295,var296,var297,var298,var299,var300,var301,var302,var303,var304,var305,var306,var307,var308,var309,var310,var311,var312,var313,var314,var315,var316,var317,var318,var319,var320,var321,var322,var323,var324,var325,var326,var327,new_cases_hyper_16_17,new_cases_hyper_15_16,safe_delivery_16_17,safe_delivery_15_16,totalCHC,activeCHC,totalDH,activeDH,totalPHC,activePHC,totalSC,activeSC,totalSDH,activeSDH,totalTotal,activeTotal,n_rural_hh,n_rural_pop,n_rural_m_pop,n_rural_f_pop,n_rural_nontr_pop,n_rural_tr_pop,n_rural_tr_m_pop,n_rural_tr_f_pop,n_CHC,n_PHC,n_SC,CHC_0,CHC_5,CHC_5_10,CHC_m_10,PHC_0,PHC_5,PHC_5_10,PHC_m_10,SC_0,SC_5,SC_5_10,SC_m_10,n_villages,desiredSC,desiredPHC,desiredCHC,n_urban_hh,n_urban_pop,n_urban_m_pop,n_urban_f_pop,n_urban_sc_pop,n_urban_sc_m_pop,n_urbanl_sc_f_pop,n_urban_tr_pop,n_urban_tr_m_pop,n_urban_tr_f_pop,p_jsy_anc,p_1trimester_anc,p_3chkups_anc,p_tt2_anc,p_100ifa_anc,p_testedhb11_anc,p_treathb7_anc,p_treathb7_hb11,p_newhyper_anc,p_safe_delivery,p_inst_delivery,p_w48h_chkup_delivery,p_b48h14d_chkup_delivery,p_within10_CHC,p_within5_PHC,p_within5_SC,shortageSC,shortagePHC,shortageCHC,id,x_c,y_c,ST_NM
Jammu & Kashmir,1,387785,355477,227614,188212,275039,303587,1465.999988555908,1348.299989700317,1990.099998474121,2083.199981689453,329258,323572,207117,197041,1718.099998474121,1727.800010681152,1618.599986076355,1644,166560,97763,1390.499992370605,909.6999979019165,185619,181827,4262,24562,61.79999965429306,138.1000003218651,54.90000044554472,39.29999973624945,15063,18869,1217,2057,13846,16812,347.9999992251396,374.1000030487776,106,81,38.90000049769878,31.60000026971102,172166,159784,85512,94027,1184.500012397766,1457.500003814697,185440,172702,1155.700002670288,1099.300003051758,200503,191571,1977.900001525879,1913.900001525879,1996.599998474121,1939.499988555908,222.099998190999,286.1000009179115,58029,52169,11648,10847,555.1999933719635,520.9999978542328,526.4999992847443,492.6999976634979,651.7999992370605,620.2999992370605,2129.299995422363,2124.999992370605,1909.099992752075,1817.000002861023,2062.200001716614,1866.199980258942,70.69999969005585,74.9999988079071,166367,121154,130857,78667,1864.5,1644.700008392334,1536.399993896484,1084.099998474121,198433,190185,2181.799995422363,2183.999992370605,4135,3538,2164.300010681152,2163.899978637695,192922,153889,2112.400001525879,1950.300003051758,12930,9126,115.2000004053116,105.1999987959862,174133,136209,1986.60001373291,1836.700002670288,9495,7375,1380.699993133545,1071.900000572205,20767,20894,273.7000013589859,284.9000000953674,916.7999893799424,4636.09992338717,3672.399966597557,8103.70013821125,951.4999892711639,1440.699990212917,8.700000181794167,11.89999996125698,11825,13071,5829,6394,1303.599985837936,1309.999983221292,1162.900001525879,1257,37.09999990463257,43.00000059604645,1112.400001525879,1217.300003051758,387.5999975204468,182.6999988555908,39.70000021159649,48.70000010728836,31.89999958872795,3.100000098347664,460,438,13828,13975,14288,14413,58.10000000149012,57.19999991357327,2141.900001525879,2142.799987792969,1259,1574,5977,6053,6459,6155,0,0,15,50,183.7999980598688,215.8999986723065,1006.099999427795,991.4999961853027,970.4999983906746,959.4999971389771,0,0,39.50000029802322,33.10000050067902,950.8000059127808,959.3999962806702,961.800006210804,933.799998909235,287.4999961256981,306.9999925866723,1227.100006103516,1666.300003051758,1328.399993896484,1337.199997901917,920.6999969482422,1187.100006103516,1,0,19819,16722,534,686,20353,17408,2543,833,220.6000002026558,122.2000000551343,51.59999984502792,20.19999994337559,1422.899993896484,1352.699995040894,347673,331142,2653617,2943525,4994,6983,192407,183998,213363,212978,2223.799995422363,2166.099990844727,2499.099983215332,2574.10001373291,75,1936,72,1347,42,1252,224132,221723,221447,219883,218920,218213,215849,217944,3236.19998550415,3489.700008392334,208360,214436,-577.7999964356422,-705.1000137552619,179980,178189,2720.599998474121,2876.600001335144,1592.900022506714,1518.500002861023,1650,339,2032.599994659424,2027.400009155273,1883.499996185303,1855.900009155273,.2000000029802322,0,0,0,0,0,0,0,0,0,28.49999993294477,51.99999954551458,1943.400012969971,2137.399993896484,127.700003027916,10.60000018030405,1278.399993896484,1233.999988555908,525.9000000953674,536.8000073432922,571.5999984741211,704.9000015258789,5.600000075995922,4.500000044703484,988430,1056947,25498651,24438326,89.90000009536743,93.50000023841858,122593,132240,567652,530963,334.3000030517578,356.4999990463257,9106,7912,247.8999975323677,254.9999985024333,1688332,1677455,150.4000015258789,161.8000000715256,1053103,933303,97.49999892711639,90.89999943971634,74054,83038,53.50000000745058,51.40000006556511,12.10000043362379,2.000000044703484,22.10000079870224,.4000000059604645,20.1000000461936,.5000000074505806,89.70000009983778,.7000000178813934,6.799999952316284,0,526,682,173.699996471405,236.6999979019165,166.9999980926514,263.0000026226044,352.7000007629395,399.8000001907349,178.6999977827072,128.6999992132187,116.7999963760376,21.19999992847443,8.899999976158142,19.9000004529953,0,0,902,1030.999995827675,7690,5560,186644,174767,135,129,31,30,737,704,2743,2652,0,0,3646,3515,1553433,9108060,4774477,4333583,7701227,1406833,730075,676758,136,632,981,136,1196,1909,3067,606,1951,2138,1616,956,1875,1969,1496,6553,2013,327,77,566285,3433242,1866185,1567057,173965,93251,80714,86466,46182,40284,71,59,85,53,43,48,1,2,2,93,92,83,65,51,41,45,-730,-410,-58,14,76.325722,34.633934,Jammu & Kashmir
Himachal Pradesh,2,121493,126102,101397,102635,37036,39201,991.2000045776367,961.4000015258789,460.7999992370605,458.7999973297119,100465,104604,104524,110104,957.2000045776367,942.8000030517578,1017.199996948242,1044.400009155273,105625,103507,1063.300010681152,980.2999954223633,92170,87368,823,338,8.000000014901161,4.400000005960464,20.60000014305115,17.79999989271164,11886,14745,1755,2150,10131,12595,203.300001360476,228.4999947845936,918,985,104.6000015735626,118.7999973297119,65809,65770,41016,44041,778.9000034332275,847.3999900817871,77674,78628,705.3000049591064,687.5999946594238,89560,93373,1013.400001525879,988.1999893188477,1044.400001525879,1030.700004577637,186.599999666214,211.7999968528748,9901,9414,5501,5820,205.0000033378601,197.199999332428,146.6999998092651,138.6999979019165,521.4000043869019,491.6000061035156,1015.199996948242,998.1000022888184,530.4000015258789,375.6000046730042,16.70000022649765,10.80000000447035,184.8000011444092,201.8999977111816,66169,64795,68955,69647,882.5999946594238,819.3999938964844,865.5999889373779,842.1999988555908,88856,92461,1190.200004577637,1189.400001525879,1288,1544,1183.600006103516,1180.800003051758,87191,91003,1176.100006103516,1177.999984741211,13351,11498,145.1999995708466,129.7999997138977,77536,81139,1081.699989318848,1074.899993896484,5570,6116,621.8999938964844,580.8999977111816,11118,11240,146.8000001907349,102.0999994277954,72.5999998152256,127.1999999657273,340.1000026762486,128.3999999761581,317.2000011205673,308.6999961733818,3.8999999538064,2.799999997019768,9716,8195,2030,2167,293.5000042915344,351.4999961853027,1130.400001525879,1102.599998474121,69.60000094771385,97.40000021457672,829.1000051498413,1045.100002288818,370.9000034332275,154.8999978899956,23.60000014305115,21.4000004529953,93.60000143200159,84.8999991491437,1133,1322,14611,17501,15744,18823,215.0999974608421,158.1999990642071,984.9000034332275,1041.799991607666,2241,4533,4215,3969,9124,10172,0,0,1,0,142.9999990463257,245.5999984741211,366.9999980926514,328.6000022888184,677.899998664856,615.9000024795532,0,0,12.10000014305115,9.700000211596489,1090.400001525879,1122.900001525879,24.70000006258488,19.10000005364418,85.00000035762787,58.10000026226044,1193.399993896484,1198.800003051758,594,536.6999998092651,1023.799997329712,951.4000046253204,0,0,21100,23163,15,39,21115,23202,6240,4857,338.400000333786,233.9000004827976,137.3999999761581,96.2000003606081,693.5999984741211,669.6000022888184,399568,397701,5776224,6413546,0,5,78773,79943,98124,103918,1028.100002288818,986.8999900817871,1305.89998626709,1325.5,80,48021,86,58219,100,68146,106103,59574,105705,49859,105524,40664,104575,108185,1623.499984741211,1618.400001525879,104305,107792,-299.2000032365322,-271.2999951839447,92323,107639,1510.69998550415,1611.099975585938,1405.299995422363,1289.900001525879,545,735,1185.400009155273,1183.800018310547,1011.799995422363,777.1000022888184,0,1,0,0,0,0,0,0,0,0,8.59999992698431,13.90000004321337,1191.099998474121,1184.700004577637,.3000000044703484,.4000000059604645,767.9000053405762,766.7999877929688,285.2999992370605,285.1999998092651,468.2000007629395,429.5999984741211,9.699999988079071,10.80000013113022,511121,590312,12833374,12019655,42.79999995231628,47.20000052452087,39678,41636,107054,83180,338.8999967575073,383.0999975204468,2813,3403,65.80000007152557,138.5999987125397,24031,37562,2.100000031292439,3.200000055134296,443111,422367,39.50000017881393,41.49999994039536,31651,30110,17.59999978542328,31.49999940395355,3.900000020861626,5.10000005364418,2.1000000461936,4.600000143051147,2.600000016391277,4.300000086426735,.800000011920929,.6000000089406967,0,.1000000014901161,1177,1127,35.49999970197678,28.79999947547913,92.70000004768372,103.199999332428,127.3000022172928,109.7000005245209,49.79999971389771,39.79999995231628,21.30000013113022,36.69999986886978,41.00000035762787,42.30000066757202,1.5,1.100000023841858,831.1000022888184,838.3999938964844,2469,2270,79436,80778,79,79,15,15,540,516,2158,2139,76,76,2868,2825,1312510,6176050,3110345,3065705,5801658,374392,186896,187496,64,463,993,64,1722,4185,11875,463,5096,6423,5864,992,1971,3915,11002,20690,1285,210,53,170770,688552,371528,317024,122717,64228,58489,17734,9222,8512,30,83,83,86,87,76,1,1,2,89,87,74,77,33,31,17,-873,-330,-26,13,77.248642,31.924332,Himachal Pradesh
Punjab,3,470504,488504,350643,356660,211054,211942,1643.799995422363,1593.400001525879,989.899998664856,944.9999980926514,418499,431464,416769,440579,1949.700019836426,1937.5,1961.800003051758,1975.700004577637,442984,424129,2070.800003051758,1887.600006103516,378774,383110,9540,8295,49.20000037550926,40.20000031590462,36.8999996483326,37.09999996423721,18642,30484,8993,15489,9649,14995,889.8999924659729,905.4000015258789,663,2037,93.30000153928995,126.6999979764223,199728,194000,73333,74071,848.0999912023544,920.1999998092651,363421,363910,1746.199996948242,1685.400001525879,382063,394394,2102.300003051758,2044.899993896484,2139.499984741211,2107.799987792969,97.70000004768372,155.0999984741211,52273,48435,70723,69400,719.1999969482422,690.7000017166138,544.5000019073486,520.9999976158142,923.6000051498413,865.8000054359436,1255.699996948242,1205.999996185303,824.1999950408936,776.2000026702881,93.80000174045563,45.29999963194132,944.3000049591064,993.9999961853027,326901,315937,292723,270199,1836.799999237061,1697.299995422363,1713.300006866455,1515.099987030029,378426,390955,2180.800003051758,2183.400001525879,5930,5925,2168.099983215332,2169.89998626709,375845,388322,2182.60001373291,2186.000007629395,27841,26701,169.0999991893768,143.4999992847443,302608,316477,1750.499980926514,1792.500007629395,15283,24732,1817.699996948242,1822.299995422363,19832,19654,475.0000004768372,427.1999969482422,210.2999989837408,157.6000014841557,3917.599978804588,2730.700001239777,701.5999898910522,648.100001335144,7.400000095367432,10.10000006109476,24040,21292,5066,4272,538.3999997973442,490.4999976158142,1952.799999237061,1994.700012207031,247.2000002861023,105.3000014424324,690.399998486042,717.9999995231628,1509.599994659424,1481.999999046326,26.99999988079071,20.6000000089407,42.10000009834766,28.99999934434891,1223,1983,43828,47218,45051,49201,54.10000038146973,78.60000002384186,2145.899993896484,2121.39998626709,1034,2199,11294,14914,23500,22768,0,0,189,223,48.19999992847443,80.69999869167805,527.9999953508377,607.2000014781952,1274.999998092651,1180.500001907349,0,0,348.7999968901277,331.8000030592084,653.8999956846237,652.3000022172928,1124.200002104044,1149.399988986552,421.7999975681305,398.400001168251,1490.999996185303,1402.600006818771,1792.600001335144,1947.000007629395,1813.699998855591,1825.000000476837,0,1,188274,202726,2419,5325,190693,208051,52633,39291,634.399998664856,433.6999970674515,585.1000056266785,436.8999990224838,1789.699996948242,1785.000007629395,1313023,1296026,30264233,30386808,4542,1300,353668,341703,420824,437011,2044,1945.099998474121,2417.800010681152,2452.900009155273,1546,11374,1347,20051,1699,37134,408077,412229,401563,400171,402774,388984,416136,433393,2475.800010681152,2482.799995422363,413136,430228,-56.79999852180481,-23.9999988079071,393205,380268,2351.800010681152,2164.799991607666,2193.800003051758,2025.599998474121,549,285,2158.5,2128,1984.599990844727,1841.600006103516,4.999999918043613,0,0,7.599999904632568,0,0,0,0,0,0,45.69999945908785,31.50000017881393,1938.300010681152,2147.400009155273,10.90000025182962,13.29999992996454,1408.300006866455,1435.599983215332,500.6999998092651,488.2000007629395,841.6000022888184,828.5999965667725,16.1000000834465,15.00000009685755,935914,868334,22867291,18622101,92.30000019073486,105.400000333786,125265,119644,348259,313702,644.8999996185303,683.9000053405762,6681,5700,123.4999998360872,112.8000001832843,1854613,1675885,170.3000011444092,195.8000001907349,506251,471982,50.80000013113022,56.79999899864197,23306,19275,67.1999996304512,78.49999988079071,32.00000014901161,41.60000019520521,8.900000184774399,11.50000005960464,15.30000004172325,19.10000001639128,.8000000193715096,.5000000074505806,0,0,1692,1544,62.70000076293945,51.89999985694885,106.3000004291534,78.00000047683716,187.6000000238419,165.1000018119812,130.8000000715256,156.5000007152557,49.50000065565109,51.60000085830688,139.1999996900558,146.5999997854233,5.900000095367432,0,1418.600017547607,1450.200004577637,9385,9652,372383,379400,365,298,30,28,562,522,3458,3223,55,47,4470,4118,3357213,17344192,9093476,8250716,17344192,0,0,0,554,991,1338,519,3423,5158,3068,958,3970,5077,2163,1267,4781,4694,1426,12581,3468,580,141,2154958,10454556,5575621,4878935,2363193,1243546,1119647,0,0,0,45,75,89,89,94,81,2,3,2,97,95,86,77,75,40,50,10,18,-224,27,75.418541,30.842846,Punjab
Chandigarh,4,60667,58564,24811,21543,1365,1320,40.90000152587891,36.79999923706055,2.200000047683716,2.299999952316284,39300,52042,17472,18130,64.80000305175781,88.90000152587891,28.79999923706055,31,32263,19331,53.20000076293945,33,25622,27557,510,530,2,1.899999976158142,2.400000095367432,2,109,224,0,4,109,220,0,1.799999952316284,1,0,.8999999761581421,0,29107,28233,10765,10665,37,37.79999923706055,29107,28233,48,48.20000076293945,29216,28457,99.59999847412109,99.19999694824219,99.59999847412109,99.19999694824219,.4000000059604645,.800000011920929,9556,8933,0,0,32.79999923706055,31.60000038146973,32.79999923706055,31.60000038146973,0,0,100,100,3.299999952316284,3.799999952316284,0,0,0,0,29184,28438,13,23,99.90000152587891,99.90000152587891,0,.1000000014901161,28854,28032,98.80000305175781,98.5,886,906,97,96.90000152587891,28859,28033,100,100,5433,5823,18.79999923706055,20.79999923706055,21026,20905,72.90000152587891,74.59999847412109,76,143,69.69999694824219,63.79999923706055,921,906,48.09999847412109,61.70000076293945,3.200000047683716,3,31.10000038146973,44.09999847412109,6.5,5.599999904632568,.2000000029802322,.300000011920929,2842,2594,1294,1329,45.5,51.20000076293945,78.59999847412109,80.30000305175781,21.39999961853027,19.70000076293945,100,100,0,0,2.099999904632568,2.299999952316284,0,0,61,40,2148,2186,2209,2226,2.799999952316284,1.799999952316284,97.19999694824219,98.19999694824219,0,0,138,170,2071,2056,0,0,0,0,0,0,6.199999809265137,7.599999904632568,93.80000305175781,92.40000152587891,0,0,0,0,25.10000038146973,31.10000038146973,4.300000190734863,13,70.5,55.90000152587891,100,100,100,100,100,100,0,0,5940,5226,0,0,5940,5226,3001,2480,50.5,47.5,10.30000019073486,8.800000190734863,72.90000152587891,70.09999847412109,21312,16335,1456315,1038069,0,0,27024,26898,28115,27681,93.69999694824219,96,97.40000152587891,98.69999694824219,119,4908,161,6421,225,7793,17150,13508,15561,10502,14831,8770,15946,16367,55.29999923706055,58.40000152587891,15806,16190,43.29999923706055,40.90000152587891,13090,16564,45.40000152587891,59.09999847412109,82.30000305175781,71.59999847412109,23,27,97.19999694824219,95.59999847412109,21.79999923706055,16.79999923706055,0,0,0,0,0,0,0,0,0,0,.6000000238418579,1.600000023841858,99.09999847412109,98.09999847412109,.2000000029802322,.2000000029802322,53.70000076293945,54.5,30.20000076293945,29.5,35.70000076293945,36.90000152587891,4.300000190734863,4.199999809265137,226396,216894,6399946,5941496,3.5,3.700000047683716,71763,68109,223160,216773,24.29999923706055,23.89999961853027,912,1047,1.299999952316284,1.5,213137,209358,3.299999952316284,3.5,157818,144322,2.5,2.400000095367432,11354,8377,4.699999809265137,3.700000047683716,.8999999761581421,1.200000047683716,.300000011920929,.5,.6000000238418579,.800000011920929,.4000000059604645,.5,0,.1000000014901161,782,1012,17.20000076293945,17.20000076293945,4.800000190734863,4.800000190734863,1.299999952316284,2.299999952316284,1.700000047683716,4,0,0,.2000000029802322,.5,0,0,74.69999694824219,71.19999694824219,1456,1171,29099,28229,3,2,4,4,44,39,50,50,1,1,102,96,7140,28991,17150,11841,28991,0,0,0,0,2,4,0,4,1,0,2,3,0,0,4,0,1,0,5,6,1,0,234033,1026459,563513,462946,194112,103580,90532,0,0,0,2,41,65,29,53,42,1,2,2,100,100,100,0,100,100,80,-44,-43,-3,6,76.781624,30.730167,Chandigarh
Uttarakhand,5,216279,221686,133739,138495,215677,221256,776.3000030517578,784.8999938964844,1294.200004577637,1296.700004577637,171596,177042,186201,198981,1035.100006103516,1041.400001525879,1142.900001525879,1175.700012207031,224164,59841,1313.399995326996,421.6999998092651,133492,116660,5205,4115,45.60000079870224,53.79999956488609,30.10000026226044,28.90000043064356,25056,29057,9249,10777,15807,18280,592.899998664856,622.3000016212463,1410,2504,110.8999970927835,167.9999986886978,93997,95801,53397,53272,867.4999990463257,845.6999950408936,121177,119618,730.7999992370605,705.5,146233,148675,1023.099998474121,989.0999946594238,1158.900001525879,1148.099998474121,276.9000005722046,310.9000010490417,10358,10553,5371,3739,118.7000013589859,102.6000009179115,98.40000188350677,89.80000130087137,258.3000051379204,226.1999982595444,1162.700000762939,1172.300003051758,1188.300010681152,1251.099998474121,882.9000053405762,916.5999984741211,137.3000025749207,127.7000002861023,106380,121307,89388,94391,945.0000076293945,1015.299995422363,741.4999923706055,768.2999992370605,145302,147784,1288.899993896484,1291.499992370605,1898,2110,1282.500007629395,1280.800003051758,137876,142732,1243.300003051758,1252.300010681152,12489,10361,103.0999999046326,88.49999928474426,129815,139813,1214.099998474121,1246.499984741211,17333,21166,935.2000045776367,982.4000129699707,11962,11938,98.19999974966049,87.50000101327896,186.6000028848648,205.3999986052513,403.2000057697296,176.2000039815903,451.7999954223633,397.7999954223633,5.80000002682209,8.699999965727329,7811,8651,5110,5394,989.0999908447266,914.5999946594238,1252.400001525879,1246.899993896484,47.6000000834465,53.09999963641167,1260.900001525879,1279.099998474121,39.09999960660934,20.89999961853027,37.00000004470348,34.99999971687794,.699999988079071,.2000000029802322,690,1160,17122,18482,17812,19642,46.29999960958958,76.89999952912331,1253.700004577637,1223.10001373291,5780,6678,6620,7378,4921,4691,0,0,29,18,465.8999977111816,467.2000026702881,496.4999980926514,514.2000007629395,318.7000017166138,284.9000008106232,0,0,18.79999971389771,33.60000038146973,915.8999900817871,944.0999992489815,290.7000027894974,246.4999946728349,93.30000076442957,109.6000007688999,1099.199996948242,1191.800003051758,900,1000,864.9000015258789,939.7000007629395,0,0,73011,83227,0,0,73011,83227,12254,12579,236.9999983310699,210.3000025749207,159.8999974727631,165.7000029087067,973.6000137329102,987.6000022888184,402888,401069,4027186,4767421,4107,836,111252,113906,176705,186099,1047.900001525879,1015.399988174438,1587.299987792969,1618.099998474121,432,2079,721,4934,718,8906,182900,188120,179591,186382,179240,184239,183456,191805,1647.300003051758,1678.499977111816,177566,183208,-50.3000009059906,-45.70000080019236,73997,119017,695.299994468689,958.700003027916,608.0999984741211,490.800009727478,28592,21764,1208.100006103516,1207.200004577637,1102.199989318848,1123.199996948242,0,0,0,0,0,0,0,0,0,0,13.79999998956919,8.200000137090683,1176.399993896484,1016.599998474121,9.700000040233135,74.99999997764826,874.7999992370605,875.4000091552734,269.300000667572,282.3999996185303,454.5000019073486,456.5999927520752,8.600000016391277,8.099999994039536,393352,365580,8578297,8897423,59.20000028610229,55.49999928474426,25512,28007,36000,33783,501.9999980926514,502.1000053435564,1693,1318,187.1000021845102,106.0000004172325,609518,575943,97.09999871253967,95.70000076293945,140554,149237,19.5,18.99999985098839,77184,43230,27.00000041723251,27.59999945759773,9.700000047683716,9.800000041723251,1.600000031292439,3.6000000461936,3.10000005364418,4.6000000461936,12.79999991506338,11.00000008940697,.7000000104308128,5.400000058114529,488,358,28.90000009536743,41.39999961853027,101.5999982357025,114.6000018119812,158.8000016212463,142.5999984741211,45.10000061988831,68.10000133514404,129.4000002741814,25.40000009536743,99.1000007390976,66.59999966621399,0,0,737.2999954223633,741.0999917984009,6920,8031,130445,130398,64,60,21,20,293,281,1918,1881,27,27,2323,2269,1425086,7036954,3519042,3517912,6772135,264819,134691,130128,42,282,2929,42,1901,3396,10406,282,3255,4632,7576,2922,4263,4469,4091,16793,1441,237,60,631889,3049338,1617242,1429228,395373,207259,188114,27080,13976,13104,100,62,79,86,104,62,2,4,3,89,83,73,61,34,22,46,-477,-56,-4,34,79.207855,30.153185,Uttarakhand
Haryana,6,572815,590615,386958,367352,146731,149804,1470.399990081787,1358.899993896484,586.0999956130981,578.4999971389771,401572,392232,511868,511662,1520.600006103516,1447.799991607666,1928.799995422363,1864.900001525879,304521,331786,1147.200000762939,1230.100006103516,424238,423182,20331,22576,111.8000010251999,121.5999994277954,73.70000052452087,69.09999996423721,37667,45608,5003,4960,32664,40648,412.0000063180923,348.199998319149,0,0,0,0,291857,285378,211762,214132,1485.699993133545,1552.599983215332,462957,456607,1805.699977874756,1739.799987792969,500624,502215,1976.199974060059,1946.800003051758,1995.499992370605,1967.100006103516,123.7999971807003,153.2000002861023,29780,27203,50363,50834,365.8999993801117,358.7999994754791,221.2000014781952,207.9999983310699,595.4999977350235,597.2000002861023,1340.600002288818,1334.600002288818,101.0999998822808,95.29999915510416,34.90000062435865,66.9999989643693,759.3999996185303,765.4000053405762,299921,306423,380958,370115,1299.099998474121,1335.600011825562,1665.600002288818,1604.899995803833,494075,496659,2075.200019836426,2077.800010681152,7394,7286,2070.799995422363,2070.5,485071,478119,2064.600006103516,2019.699996948242,73615,71252,314.2000017166138,315.4999957084656,430832,436463,1831.200004577637,1840.600006103516,19093,23853,1501.299987792969,1554.899993896484,18916,18546,238.0000019669533,232.7000003457069,695.2000062465668,868.8999911546707,1066.699996471405,1204.400000095367,1369.2999958992,3504.800053119659,51.39999958872795,40.80000039935112,46380,34334,13559,15900,666.599990606308,991.1000003814697,1987.699996948242,1883.900001525879,112.2999994158745,116.0999997183681,826.2999985218048,824.9999952316284,1273.700000762939,1175.000005722046,64.90000010281801,69.79999856650829,14.00000043958426,12.39999961853027,2417,3438,62015,68492,64432,71930,93.40000012516975,114.7999997735023,2006.599998474121,1985.200004577637,1545,1693,11057,14007,40166,44151,0,0,11,9,48.30000042915344,46.79999899864197,372.8999999538064,410.3000001907349,1443.799993515015,1411.899987220764,0,0,235.5000013113022,231.1999975442886,503.0999986901879,521.4000069871545,1269.899978786707,1270.300003886223,327.0000035762787,308.0000019073486,941.1000007390976,746.2999954223633,1634.900000810623,1629.900005340576,1866.499983310699,1797.899997711182,3,4,209048,220562,11121,11973,220169,232535,78018,84717,744.3999938964844,773.5000066757202,614.899998486042,660.1000045537949,1622.400009155273,1598.799995422363,1012627,999182,19317205,18006344,4,0,502029,516085,579777,616473,2141.000007629395,2191.799995422363,2422.299987792969,2571.700004577637,3,272,1917,4618,1719,4763,518547,521965,498612,509114,488674,505051,489889,515449,2107.199989318848,2160.500022888184,441604,457827,226.8000001311302,302.5999993085861,378018,420053,1617.099998474121,1765.799995422363,1371.499997138977,1411.699991226196,7133,4986,2058.199996948242,2059,1643.200000762939,1628.500007629395,0,0,.1000000014901161,.6000000014901161,0,0,2.3999999538064,0,0,0,18.60000029206276,22.60000015795231,2055.300010681152,2060.100006103516,23.29999988526106,16.6000000461936,1449.999992370605,1498.800003051758,545.7999982833862,539.7999963760376,763.8999996185303,732.1999931335449,15.80000016838312,8.500000074505806,1112842,979244,31685520,28804916,76.99999952316284,74.60000002384186,58772,42778,68852,55354,1078.39998626709,946.9000029563904,3007,2740,113.7000005990267,123.5999993383884,2157131,1983558,150.8999993801117,153.5999994277954,1569060,1949831,103,148.8999991416931,123624,113234,119.5000007152557,134.4999995231628,21.19999986886978,24.1999998241663,8.19999998062849,5.700000129640102,11.40000023692846,10.60000016540289,11.19999976456165,10.40000013262033,.1000000014901161,.1000000014901161,4977,8651,46.19999986886978,42.89999988675117,80.69999998807907,85.89999973773956,280.2999992370605,287.5000023841858,78.90000036358833,72.59999996423721,0,0,0,0,10.8999999165535,3.200000070035458,1603.199993133545,1608.199993133545,18963,18523,468034,461589,162,154,27,27,661,620,2851,2808,25,23,3726,3632,3043756,16509359,8774006,7735353,16509359,0,0,0,57,334,2247,57,1162,2826,2597,334,1755,3275,1278,2200,1849,1947,646,6841,3301,551,138,1813768,8842103,4720728,4121375,1393506,736362,657144,0,0,0,26,68,70,89,53,74,4,5,3,93,92,60,76,61,31,61,450,-110,-24,12,76.342972,29.19664,Haryana
