nation,Q1_glucose_all_ma_h,Q2_glucose_all_ma_h,Q3_glucose_all_ma_h,Q4_glucose_all_ma_h,Q5_glucose_all_ma_h,Q1_glucose_ur_ma_h,Q2_glucose_ur_ma_h,Q3_glucose_ur_ma_h,Q4_glucose_ur_ma_h,Q5_glucose_ur_ma_h,Q1_glucose_ru_ma_h,Q2_glucose_ru_ma_h,Q3_glucose_ru_ma_h,Q4_glucose_ru_ma_h,Q5_glucose_ru_ma_h,Q1_glucose_all_ma_hh,Q2_glucose_all_ma_hh,Q3_glucose_all_ma_hh,Q4_glucose_all_ma_hh,Q5_glucose_all_ma_hh,Q1_glucose_ur_ma_hh,Q2_glucose_ur_ma_hh,Q3_glucose_ur_ma_hh,Q4_glucose_ur_ma_hh,Q5_glucose_ur_ma_hh,Q1_glucose_ru_ma_hh,Q2_glucose_ru_ma_hh,Q3_glucose_ru_ma_hh,Q4_glucose_ru_ma_hh,Q5_glucose_ru_ma_hh,Q1_glucose_all_ma_l,Q2_glucose_all_ma_l,Q3_glucose_all_ma_l,Q4_glucose_all_ma_l,Q5_glucose_all_ma_l,Q1_glucose_ur_ma_l,Q2_glucose_ur_ma_l,Q3_glucose_ur_ma_l,Q4_glucose_ur_ma_l,Q5_glucose_ur_ma_l,Q1_glucose_ru_ma_l,Q2_glucose_ru_ma_l,Q3_glucose_ru_ma_l,Q4_glucose_ru_ma_l,Q5_glucose_ru_ma_l,Q1_bp_all_ma_h,Q2_bp_all_ma_h,Q3_bp_all_ma_h,Q4_bp_all_ma_h,Q5_bp_all_ma_h,Q1_bp_ur_ma_h,Q2_bp_ur_ma_h,Q3_bp_ur_ma_h,Q4_bp_ur_ma_h,Q5_bp_ur_ma_h,Q1_bp_ru_ma_h,Q2_bp_ru_ma_h,Q3_bp_ru_ma_h,Q4_bp_ru_ma_h,Q5_bp_ru_ma_h,Q1_bp_all_ma_l,Q2_bp_all_ma_l,Q3_bp_all_ma_l,Q4_bp_all_ma_l,Q5_bp_all_ma_l,Q1_bp_ur_ma_l,Q2_bp_ur_ma_l,Q3_bp_ur_ma_l,Q4_bp_ur_ma_l,Q5_bp_ur_ma_l,Q1_bp_ru_ma_l,Q2_bp_ru_ma_l,Q3_bp_ru_ma_l,Q4_bp_ru_ma_l,Q5_bp_ru_ma_l,Q1_bp_all_ma_hh,Q2_bp_all_ma_hh,Q3_bp_all_ma_hh,Q4_bp_all_ma_hh,Q5_bp_all_ma_hh,Q1_bp_ur_ma_hh,Q2_bp_ur_ma_hh,Q3_bp_ur_ma_hh,Q4_bp_ur_ma_hh,Q5_bp_ur_ma_hh,Q1_bp_ru_ma_hh,Q2_bp_ru_ma_hh,Q3_bp_ru_ma_hh,Q4_bp_ru_ma_hh,Q5_bp_ru_ma_hh,Q1_bp_all_ma_hhh,Q2_bp_all_ma_hhh,Q3_bp_all_ma_hhh,Q4_bp_all_ma_hhh,Q5_bp_all_ma_hhh,Q1_bp_ur_ma_hhh,Q2_bp_ur_ma_hhh,Q3_bp_ur_ma_hhh,Q4_bp_ur_ma_hhh,Q5_bp_ur_ma_hhh,Q1_bp_ru_ma_hhh,Q2_bp_ru_ma_hhh,Q3_bp_ru_ma_hhh,Q4_bp_ru_ma_hhh,Q5_bp_ru_ma_hhh,Q1_bp_all_ma_hhhh,Q2_bp_all_ma_hhhh,Q3_bp_all_ma_hhhh,Q4_bp_all_ma_hhhh,Q5_bp_all_ma_hhhh,Q1_bp_ur_ma_hhhh,Q2_bp_ur_ma_hhhh,Q3_bp_ur_ma_hhhh,Q4_bp_ur_ma_hhhh,Q5_bp_ur_ma_hhhh,Q1_bp_ru_ma_hhhh,Q2_bp_ru_ma_hhhh,Q3_bp_ru_ma_hhhh,Q4_bp_ru_ma_hhhh,Q5_bp_ru_ma_hhhh,Q1_cbp_all_ma_hh,Q2_cbp_all_ma_hh,Q3_cbp_all_ma_hh,Q4_cbp_all_ma_hh,Q5_cbp_all_ma_hh,Q1_cbp_ur_ma_hh,Q2_cbp_ur_ma_hh,Q3_cbp_ur_ma_hh,Q4_cbp_ur_ma_hh,Q5_cbp_ur_ma_hh,Q1_cbp_ru_ma_hh,Q2_cbp_ru_ma_hh,Q3_cbp_ru_ma_hh,Q4_cbp_ru_ma_hh,Q5_cbp_ru_ma_hh,Q1_cbp_all_ma_h,Q2_cbp_all_ma_h,Q3_cbp_all_ma_h,Q4_cbp_all_ma_h,Q5_cbp_all_ma_h,Q1_cbp_ur_ma_h,Q2_cbp_ur_ma_h,Q3_cbp_ur_ma_h,Q4_cbp_ur_ma_h,Q5_cbp_ur_ma_h,Q1_cbp_ru_ma_h,Q2_cbp_ru_ma_h,Q3_cbp_ru_ma_h,Q4_cbp_ru_ma_h,Q5_cbp_ru_ma_h,Q1_cbp_all_ma_l,Q2_cbp_all_ma_l,Q3_cbp_all_ma_l,Q4_cbp_all_ma_l,Q5_cbp_all_ma_l,Q1_cbp_ur_ma_l,Q2_cbp_ur_ma_l,Q3_cbp_ur_ma_l,Q4_cbp_ur_ma_l,Q5_cbp_ur_ma_l,Q1_cbp_ru_ma_l,Q2_cbp_ru_ma_l,Q3_cbp_ru_ma_l,Q4_cbp_ru_ma_l,Q5_cbp_ru_ma_l,Q1_bmi_all_fe_l,Q1_bmi_ru_fe_l,Q1_bmi_ur_fe_l,Q1_bmi_all_fe_h,Q1_bmi_ru_fe_h,Q1_bmi_ur_fe_h,Q1_bmi_all_fe_hh,Q1_bmi_ru_fe_hh,Q1_bmi_ur_fe_hh,Q1_bmi_all_fe_hhh,Q1_bmi_ru_fe_hhh,Q1_bmi_ur_fe_hhh,Q1_hemoglobin_all_fe_h,Q1_hemoglobin_ru_fe_h,Q1_hemoglobin_ur_fe_h,Q1_hemoglobin_all_fe_l,Q1_hemoglobin_ru_fe_l,Q1_hemoglobin_ur_fe_l,Q1_hemoglobin_all_fe_hh,Q1_hemoglobin_ru_fe_hh,Q1_hemoglobin_ur_fe_hh,Q1_hemoglobin_all_pw_h,Q1_hemoglobin_ru_pw_h,Q1_hemoglobin_ur_pw_h,Q1_hemoglobin_all_pw_l,Q1_hemoglobin_ru_pw_l,Q1_hemoglobin_ur_pw_l,Q1_hemoglobin_all_pw_hh,Q1_hemoglobin_ru_pw_hh,Q1_hemoglobin_ur_pw_hh,Q1_hemoglobin_all_npw_h,Q1_hemoglobin_ru_npw_h,Q1_hemoglobin_ur_npw_h,Q1_hemoglobin_all_npw_l,Q1_hemoglobin_ru_npw_l,Q1_hemoglobin_ur_npw_l,Q1_hemoglobin_all_npw_hh,Q1_hemoglobin_ru_npw_hh,Q1_hemoglobin_ur_npw_hh,Q1_glucose_all_fe_h,Q1_glucose_ru_fe_h,Q1_glucose_ur_fe_h,Q1_glucose_all_fe_l,Q1_glucose_ru_fe_l,Q1_glucose_ur_fe_l,Q1_glucose_all_fe_hh,Q1_glucose_ru_fe_hh,Q1_glucose_ur_fe_hh,Q1_bp_all_fe_h,Q1_bp_ru_fe_h,Q1_bp_ur_fe_h,Q1_bp_all_fe_l,Q1_bp_ru_fe_l,Q1_bp_ur_fe_l,Q1_bp_all_fe_hh,Q1_bp_ru_fe_hh,Q1_bp_ur_fe_hh,Q1_bp_all_fe_hhh,Q1_bp_ru_fe_hhh,Q1_bp_ur_fe_hhh,Q1_bp_all_fe_hhhh,Q1_bp_ru_fe_hhhh,Q1_bp_ur_fe_hhhh,Q1_bp_all_fe_hhhhh,Q1_bp_ru_fe_hhhhh,Q1_bp_ur_fe_hhhhh,Q1_cbp_all_pw_h,Q1_cbp_ru_pw_h,Q1_cbp_ur_pw_h,Q1_cbp_all_pw_l,Q1_cbp_ru_pw_l,Q1_cbp_ur_pw_l,Q1_cbp_all_pw_hh,Q1_cbp_ru_pw_hh,Q1_cbp_ur_pw_hh,Q2_bmi_all_fe_l,Q2_bmi_ru_fe_l,Q2_bmi_ur_fe_l,Q2_bmi_all_fe_h,Q2_bmi_ru_fe_h,Q2_bmi_ur_fe_h,Q2_bmi_all_fe_hh,Q2_bmi_ru_fe_hh,Q2_bmi_ur_fe_hh,Q2_bmi_all_fe_hhh,Q2_bmi_ru_fe_hhh,Q2_bmi_ur_fe_hhh,Q2_hemoglobin_all_fe_h,Q2_hemoglobin_ru_fe_h,Q2_hemoglobin_ur_fe_h,Q2_hemoglobin_all_fe_l,Q2_hemoglobin_ru_fe_l,Q2_hemoglobin_ur_fe_l,Q2_hemoglobin_all_fe_hh,Q2_hemoglobin_ru_fe_hh,Q2_hemoglobin_ur_fe_hh,Q2_hemoglobin_all_pw_h,Q2_hemoglobin_ru_pw_h,Q2_hemoglobin_ur_pw_h,Q2_hemoglobin_all_pw_l,Q2_hemoglobin_ru_pw_l,Q2_hemoglobin_ur_pw_l,Q2_hemoglobin_all_pw_hh,Q2_hemoglobin_ru_pw_hh,Q2_hemoglobin_ur_pw_hh,Q2_hemoglobin_all_npw_h,Q2_hemoglobin_ru_npw_h,Q2_hemoglobin_ur_npw_h,Q2_hemoglobin_all_npw_l,Q2_hemoglobin_ru_npw_l,Q2_hemoglobin_ur_npw_l,Q2_hemoglobin_all_npw_hh,Q2_hemoglobin_ru_npw_hh,Q2_hemoglobin_ur_npw_hh,Q2_glucose_all_fe_h,Q2_glucose_ru_fe_h,Q2_glucose_ur_fe_h,Q2_glucose_all_fe_l,Q2_glucose_ru_fe_l,Q2_glucose_ur_fe_l,Q2_glucose_all_fe_hh,Q2_glucose_ru_fe_hh,Q2_glucose_ur_fe_hh,Q2_bp_all_fe_h,Q2_bp_ru_fe_h,Q2_bp_ur_fe_h,Q2_bp_all_fe_l,Q2_bp_ru_fe_l,Q2_bp_ur_fe_l,Q2_bp_all_fe_hh,Q2_bp_ru_fe_hh,Q2_bp_ur_fe_hh,Q2_bp_all_fe_hhh,Q2_bp_ru_fe_hhh,Q2_bp_ur_fe_hhh,Q2_bp_all_fe_hhhh,Q2_bp_ru_fe_hhhh,Q2_bp_ur_fe_hhhh,Q2_bp_all_fe_hhhhh,Q2_bp_ru_fe_hhhhh,Q2_bp_ur_fe_hhhhh,Q2_cbp_all_pw_h,Q2_cbp_ru_pw_h,Q2_cbp_ur_pw_h,Q2_cbp_all_pw_l,Q2_cbp_ru_pw_l,Q2_cbp_ur_pw_l,Q2_cbp_all_pw_hh,Q2_cbp_ru_pw_hh,Q2_cbp_ur_pw_hh,Q3_bmi_all_fe_l,Q3_bmi_ru_fe_l,Q3_bmi_ur_fe_l,Q3_bmi_all_fe_h,Q3_bmi_ru_fe_h,Q3_bmi_ur_fe_h,Q3_bmi_all_fe_hh,Q3_bmi_ru_fe_hh,Q3_bmi_ur_fe_hh,Q3_bmi_all_fe_hhh,Q3_bmi_ru_fe_hhh,Q3_bmi_ur_fe_hhh,Q3_hemoglobin_all_fe_h,Q3_hemoglobin_ru_fe_h,Q3_hemoglobin_ur_fe_h,Q3_hemoglobin_all_fe_l,Q3_hemoglobin_ru_fe_l,Q3_hemoglobin_ur_fe_l,Q3_hemoglobin_all_fe_hh,Q3_hemoglobin_ru_fe_hh,Q3_hemoglobin_ur_fe_hh,Q3_hemoglobin_all_pw_h,Q3_hemoglobin_ru_pw_h,Q3_hemoglobin_ur_pw_h,Q3_hemoglobin_all_pw_l,Q3_hemoglobin_ru_pw_l,Q3_hemoglobin_ur_pw_l,Q3_hemoglobin_all_pw_hh,Q3_hemoglobin_ru_pw_hh,Q3_hemoglobin_ur_pw_hh,Q3_hemoglobin_all_npw_h,Q3_hemoglobin_ru_npw_h,Q3_hemoglobin_ur_npw_h,Q3_hemoglobin_all_npw_l,Q3_hemoglobin_ru_npw_l,Q3_hemoglobin_ur_npw_l,Q3_hemoglobin_all_npw_hh,Q3_hemoglobin_ru_npw_hh,Q3_hemoglobin_ur_npw_hh,Q3_glucose_all_fe_h,Q3_glucose_ru_fe_h,Q3_glucose_ur_fe_h,Q3_glucose_all_fe_l,Q3_glucose_ru_fe_l,Q3_glucose_ur_fe_l,Q3_glucose_all_fe_hh,Q3_glucose_ru_fe_hh,Q3_glucose_ur_fe_hh,Q3_bp_all_fe_h,Q3_bp_ru_fe_h,Q3_bp_ur_fe_h,Q3_bp_all_fe_l,Q3_bp_ru_fe_l,Q3_bp_ur_fe_l,Q3_bp_all_fe_hh,Q3_bp_ru_fe_hh,Q3_bp_ur_fe_hh,Q3_bp_all_fe_hhh,Q3_bp_ru_fe_hhh,Q3_bp_ur_fe_hhh,Q3_bp_all_fe_hhhh,Q3_bp_ru_fe_hhhh,Q3_bp_ur_fe_hhhh,Q3_bp_all_fe_hhhhh,Q3_bp_ru_fe_hhhhh,Q3_bp_ur_fe_hhhhh,Q3_cbp_all_pw_h,Q3_cbp_ru_pw_h,Q3_cbp_ur_pw_h,Q3_cbp_all_pw_l,Q3_cbp_ru_pw_l,Q3_cbp_ur_pw_l,Q3_cbp_all_pw_hh,Q3_cbp_ru_pw_hh,Q3_cbp_ur_pw_hh,Q4_bmi_all_fe_l,Q4_bmi_ru_fe_l,Q4_bmi_ur_fe_l,Q4_bmi_all_fe_h,Q4_bmi_ru_fe_h,Q4_bmi_ur_fe_h,Q4_bmi_all_fe_hh,Q4_bmi_ru_fe_hh,Q4_bmi_ur_fe_hh,Q4_bmi_all_fe_hhh,Q4_bmi_ru_fe_hhh,Q4_bmi_ur_fe_hhh,Q4_hemoglobin_all_fe_h,Q4_hemoglobin_ru_fe_h,Q4_hemoglobin_ur_fe_h,Q4_hemoglobin_all_fe_l,Q4_hemoglobin_ru_fe_l,Q4_hemoglobin_ur_fe_l,Q4_hemoglobin_all_fe_hh,Q4_hemoglobin_ru_fe_hh,Q4_hemoglobin_ur_fe_hh,Q4_hemoglobin_all_pw_h,Q4_hemoglobin_ru_pw_h,Q4_hemoglobin_ur_pw_h,Q4_hemoglobin_all_pw_l,Q4_hemoglobin_ru_pw_l,Q4_hemoglobin_ur_pw_l,Q4_hemoglobin_all_pw_hh,Q4_hemoglobin_ru_pw_hh,Q4_hemoglobin_ur_pw_hh,Q4_hemoglobin_all_npw_h,Q4_hemoglobin_ru_npw_h,Q4_hemoglobin_ur_npw_h,Q4_hemoglobin_all_npw_l,Q4_hemoglobin_ru_npw_l,Q4_hemoglobin_ur_npw_l,Q4_hemoglobin_all_npw_hh,Q4_hemoglobin_ru_npw_hh,Q4_hemoglobin_ur_npw_hh,Q4_glucose_all_fe_h,Q4_glucose_ru_fe_h,Q4_glucose_ur_fe_h,Q4_glucose_all_fe_l,Q4_glucose_ru_fe_l,Q4_glucose_ur_fe_l,Q4_glucose_all_fe_hh,Q4_glucose_ru_fe_hh,Q4_glucose_ur_fe_hh,Q4_bp_all_fe_h,Q4_bp_ru_fe_h,Q4_bp_ur_fe_h,Q4_bp_all_fe_l,Q4_bp_ru_fe_l,Q4_bp_ur_fe_l,Q4_bp_all_fe_hh,Q4_bp_ru_fe_hh,Q4_bp_ur_fe_hh,Q4_bp_all_fe_hhh,Q4_bp_ru_fe_hhh,Q4_bp_ur_fe_hhh,Q4_bp_all_fe_hhhh,Q4_bp_ru_fe_hhhh,Q4_bp_ur_fe_hhhh,Q4_bp_all_fe_hhhhh,Q4_bp_ru_fe_hhhhh,Q4_bp_ur_fe_hhhhh,Q4_cbp_all_pw_h,Q4_cbp_ru_pw_h,Q4_cbp_ur_pw_h,Q4_cbp_all_pw_l,Q4_cbp_ru_pw_l,Q4_cbp_ur_pw_l,Q4_cbp_all_pw_hh,Q4_cbp_ru_pw_hh,Q4_cbp_ur_pw_hh,Q5_bmi_all_fe_l,Q5_bmi_ru_fe_l,Q5_bmi_ur_fe_l,Q5_bmi_all_fe_h,Q5_bmi_ru_fe_h,Q5_bmi_ur_fe_h,Q5_bmi_all_fe_hh,Q5_bmi_ru_fe_hh,Q5_bmi_ur_fe_hh,Q5_bmi_all_fe_hhh,Q5_bmi_ru_fe_hhh,Q5_bmi_ur_fe_hhh,Q5_hemoglobin_all_fe_h,Q5_hemoglobin_ru_fe_h,Q5_hemoglobin_ur_fe_h,Q5_hemoglobin_all_fe_l,Q5_hemoglobin_ru_fe_l,Q5_hemoglobin_ur_fe_l,Q5_hemoglobin_all_fe_hh,Q5_hemoglobin_ru_fe_hh,Q5_hemoglobin_ur_fe_hh,Q5_hemoglobin_all_pw_h,Q5_hemoglobin_ru_pw_h,Q5_hemoglobin_ur_pw_h,Q5_hemoglobin_all_pw_l,Q5_hemoglobin_ru_pw_l,Q5_hemoglobin_ur_pw_l,Q5_hemoglobin_all_pw_hh,Q5_hemoglobin_ru_pw_hh,Q5_hemoglobin_ur_pw_hh,Q5_hemoglobin_all_npw_h,Q5_hemoglobin_ru_npw_h,Q5_hemoglobin_ur_npw_h,Q5_hemoglobin_all_npw_l,Q5_hemoglobin_ru_npw_l,Q5_hemoglobin_ur_npw_l,Q5_hemoglobin_all_npw_hh,Q5_hemoglobin_ru_npw_hh,Q5_hemoglobin_ur_npw_hh,Q5_glucose_all_fe_h,Q5_glucose_ru_fe_h,Q5_glucose_ur_fe_h,Q5_glucose_all_fe_l,Q5_glucose_ru_fe_l,Q5_glucose_ur_fe_l,Q5_glucose_all_fe_hh,Q5_glucose_ru_fe_hh,Q5_glucose_ur_fe_hh,Q5_bp_all_fe_h,Q5_bp_ru_fe_h,Q5_bp_ur_fe_h,Q5_bp_all_fe_l,Q5_bp_ru_fe_l,Q5_bp_ur_fe_l,Q5_bp_all_fe_hh,Q5_bp_ru_fe_hh,Q5_bp_ur_fe_hh,Q5_bp_all_fe_hhh,Q5_bp_ru_fe_hhh,Q5_bp_ur_fe_hhh,Q5_bp_all_fe_hhhh,Q5_bp_ru_fe_hhhh,Q5_bp_ur_fe_hhhh,Q5_bp_all_fe_hhhhh,Q5_bp_ru_fe_hhhhh,Q5_bp_ur_fe_hhhhh,Q5_cbp_all_pw_h,Q5_cbp_ru_pw_h,Q5_cbp_ur_pw_h,Q5_cbp_all_pw_l,Q5_cbp_ru_pw_l,Q5_cbp_ur_pw_l,Q5_cbp_all_pw_hh,Q5_cbp_ru_pw_hh,Q5_cbp_ur_pw_hh
1,0.174672127,0.19451499,0.204485357,0.211698711,0.214628816,0.212271824,0.204296529,0.198304668,0.201461658,0.18366532,0.168830425,0.194069132,0.205340624,0.213134944,0.21862486,0.168985486,0.190017372,0.197844699,0.214108109,0.229044333,0.180925995,0.199117482,0.195564643,0.213964462,0.210427418,0.169930622,0.193845466,0.198320523,0.211561635,0.226341739,0.170032948,0.194703311,0.214596525,0.21564588,0.205021352,0.213584498,0.227910817,0.191312388,0.187942386,0.179249913,0.165416867,0.202557057,0.20731841,0.22229664,0.202411011,0.183232412,0.2059751,0.207814798,0.210777253,0.192200452,0.216684029,0.220204338,0.188121513,0.195163503,0.179826617,0.176141411,0.204970613,0.207362592,0.2128447,0.198680684,0.231156647,0.228267744,0.200648755,0.207734674,0.13219218,0.297709525,0.230160505,0.204610005,0.168480337,0.099039637,0.212647393,0.223188296,0.203469306,0.191865891,0.168829098,0.182162017,0.201735258,0.201259419,0.207122758,0.207720548,0.202096999,0.210040271,0.183844537,0.201268211,0.202749997,0.17414397,0.201899707,0.205264315,0.206326023,0.212365985,0.162898004,0.182524711,0.198793843,0.214924097,0.24085933,0.186247796,0.192543268,0.19925648,0.214792535,0.207159936,0.161524326,0.188670501,0.197964832,0.214521632,0.237318709,0.146522298,0.173736572,0.189953163,0.222114012,0.267673939,0.165663809,0.191562429,0.201444164,0.221775651,0.219553947,0.155053526,0.176651075,0.190819383,0.2146575,0.262818515,0.172244683,0.190861419,0.193452418,0.221216857,0.222224623,0.197983131,0.20730944,0.197437972,0.213102221,0.184167221,0.167612284,0.182340726,0.196481347,0.207238749,0.246326894,0.173691228,0.194435924,0.200834781,0.211061507,0.219976559,0.193501011,0.200264111,0.194479123,0.210056856,0.201698914,0.169327229,0.197822377,0.199642047,0.212450549,0.220757812,0.168487042,0.191462666,0.203268215,0.216105133,0.220676959,0.200058848,0.207892135,0.197326466,0.203842148,0.190880403,0.167763785,0.194486782,0.2051837,0.214806885,0.217758849,0.250623584,0.228258535,0.280626893,0.182817072,0.177391052,0.200599566,0.08723443,0.093074366,0.123344436,0.086952411,0.117912807,0.099541962,0.161578968,0.163349971,0.169306546,0.19168894,0.188332543,0.203312129,0.156490088,0.154349044,0.206293002,0.16538769,0.160685107,0.175364479,0.21100457,0.195559487,0.255068392,0.261217743,0.193975061,0.352961242,0.161481485,0.163421854,0.169167712,0.190382212,0.187801376,0.200500667,0.154475257,0.15327695,0.205612391,0.176027179,0.176422104,0.185603857,0.194795653,0.185984656,0.219021961,0.177134126,0.17629236,0.179491743,0.177363649,0.174618974,0.195517167,0.179431483,0.176934212,0.218856335,0.199334189,0.190736026,0.188082203,0.176700711,0.178944841,0.174965084,0.167425022,0.175328314,0.167003497,0.19135657,0.189187542,0.212592676,0.217574403,0.197876841,0.247381389,0.189633802,0.180550918,0.22664395,0.233744726,0.238824263,0.233943939,0.238226041,0.226503849,0.241865814,0.204318702,0.197665095,0.205691621,0.134492472,0.137899444,0.183128163,0.115019657,0.132211566,0.163381904,0.187907085,0.188037887,0.196102798,0.204349488,0.201319888,0.208654478,0.217001572,0.213138208,0.204128712,0.189718857,0.194633141,0.18628116,0.224723056,0.203961343,0.227543533,0.356425881,0.142173499,0.112466559,0.187860712,0.187859982,0.19632788,0.20297119,0.201125756,0.207628399,0.214319229,0.215058193,0.204554066,0.195284635,0.194472417,0.201727107,0.211621165,0.204653099,0.219663888,0.19605802,0.194897309,0.199148253,0.198649198,0.194921181,0.2048603,0.20880878,0.201888874,0.22556363,0.209405169,0.20533587,0.185147002,0.19345361,0.1960513,0.199015498,0.18630603,0.186965644,0.201378584,0.205058575,0.20634225,0.21085012,0.227238819,0.211924523,0.217746839,0.210363284,0.195145264,0.216632679,0.208310902,0.187957987,0.113243878,0.213876292,0.210603476,0.199087217,0.209006876,0.207658216,0.204546362,0.187263757,0.178958014,0.216577575,0.166115373,0.165763631,0.200666621,0.203222498,0.202353194,0.206825078,0.206329733,0.205000803,0.206506565,0.205685467,0.204727203,0.166607067,0.210050777,0.193869561,0.2064583,0.212637156,0.211926669,0.183309913,0.070711233,0.358951598,0,0.203047752,0.202582017,0.206833482,0.205903023,0.204491779,0.207766622,0.208282202,0.200554609,0.167380199,0.205238789,0.203168944,0.207565472,0.210344091,0.209611118,0.204809532,0.201928601,0.203435212,0.204275906,0.207479507,0.205520868,0.20619458,0.214830995,0.212517142,0.206878468,0.202745497,0.206574827,0.199860513,0.20136407,0.20034413,0.207217932,0.19572717,0.198171541,0.216184437,0.213547096,0.208890945,0.218522653,0.2210408,0.211688921,0.171515808,0.20760712,0.204945087,0.199392721,0.195092469,0.246974215,0.183564425,0.177613705,0.189760938,0.163749471,0.20758757,0.211534873,0.199304253,0.254421055,0.238093793,0.232728794,0.238709256,0.225783929,0.245969325,0.216023535,0.215998948,0.212040231,0.20518896,0.205251068,0.201022059,0.205631047,0.214872926,0.170687854,0.219743907,0.227596715,0.214979619,0.20011656,0.204336584,0.189920112,0.266679674,0.191668987,0.534572184,0.215928331,0.215686128,0.211972877,0.205532104,0.205318287,0.201625124,0.204456553,0.215500712,0.168999255,0.211254939,0.21178095,0.20646657,0.202085137,0.204976231,0.187156931,0.209830672,0.206844181,0.212472066,0.211079523,0.213013664,0.203666106,0.216273412,0.214235678,0.204869255,0.195524871,0.201996595,0.205773771,0.209029108,0.206439793,0.209372088,0.218942657,0.204975322,0.213366434,0.193957552,0.200593352,0.200267479,0.188655823,0.20403865,0.206823573,0.214198619,0.212985486,0.194399104,0.200289086,0.171526447,0.256117642,0.119660363,0.144873202,0.11467059,0.196269765,0.205750749,0.189858198,0.336588293,0.351974398,0.244221032,0.393203288,0.358328044,0.290440202,0.231267914,0.23026,0.215725347,0.192442879,0.200095698,0.180504799,0.215191826,0.212912619,0.252283365,0.215098768,0.223215476,0.216916442,0.151518643,0.184215918,0.144158036,0.044965476,0.113230854,0,0.231681734,0.230450019,0.215698048,0.195211455,0.201262802,0.182479188,0.218466759,0.215609536,0.253454089,0.212194443,0.214155585,0.198637009,0.181153953,0.194774881,0.169347689,0.215048566,0.218530923,0.204612046,0.205428138,0.211925328,0.189761862,0.18065533,0.194424078,0.143832311,0.192990273,0.195356667,0.22113651,0.219452515,0.218219936,0.209429398,0.231599122,0.234559163,0.202067047,0.196080208,0.194985911,0.157767072,0.14549014,0.17447108,0.156532377,0.178197175,0.206373245,0.162931547,0.162562817,0.154717103,0.213130131
