DISTRICT,ST_NM,ST_CEN_CD,DT_CEN_CD,District,Q1_bmi_all_fe_l_DI,Q1_bmi_ru_fe_l_DI,Q1_bmi_ur_fe_l_DI,Q1_bmi_all_fe_h_DI,Q1_bmi_ru_fe_h_DI,Q1_bmi_ur_fe_h_DI,Q1_bmi_all_fe_hh_DI,Q1_bmi_ru_fe_hh_DI,Q1_bmi_ur_fe_hh_DI,Q1_bmi_all_fe_hhh_DI,Q1_bmi_ru_fe_hhh_DI,Q1_bmi_ur_fe_hhh_DI,Q1_hemoglobin_all_fe_h_DI,Q1_hemoglobin_ru_fe_h_DI,Q1_hemoglobin_ur_fe_h_DI,Q1_hemoglobin_all_fe_l_DI,Q1_hemoglobin_ru_fe_l_DI,Q1_hemoglobin_ur_fe_l_DI,Q1_hemoglobin_all_fe_hh_DI,Q1_hemoglobin_ru_fe_hh_DI,Q1_hemoglobin_ur_fe_hh_DI,Q1_hemoglobin_all_pw_h_DI,Q1_hemoglobin_ru_pw_h_DI,Q1_hemoglobin_ur_pw_h_DI,Q1_hemoglobin_all_pw_l_DI,Q1_hemoglobin_ru_pw_l_DI,Q1_hemoglobin_ur_pw_l_DI,Q1_hemoglobin_all_pw_hh_DI,Q1_hemoglobin_ru_pw_hh_DI,Q1_hemoglobin_ur_pw_hh_DI,Q1_hemoglobkn_all_npw_h_DI,Q1_hemoglobkn_ru_npw_h_DI,Q1_hemoglobkn_ur_npw_h_DI,Q1_hemoglobin_all_npw_l_DI,Q1_hemoglobin_ru_npw_l_DI,Q1_hemoglobin_ur_npw_l_DI,Q1_hemoglobin_all_npw_hh_DI,Q1_hemoglobin_ru_npw_hh_DI,Q1_hemoglobin_ur_npw_hh_DI,Q1_glucose_all_fe_h_DI,Q1_glucose_ru_fe_h_DI,Q1_glucose_ur_fe_h_DI,Q1_glucose_all_fe_l_DI,Q1_glucose_ru_fe_l_DI,Q1_glucose_ur_fe_l_DI,Q1_glucose_all_fe_hh_DI,Q1_glucose_ru_fe_hh_DI,Q1_glucose_ur_fe_hh_DI,Q1_bp_all_fe_h_DI,Q1_bp_ru_fe_h_DI,Q1_bp_ur_fe_h_DI,Q1_bp_all_fe_l_DI,Q1_bp_ru_fe_l_DI,Q1_bp_ur_fe_l_DI,Q1_bp_all_fe_hh_DI,Q1_bp_ru_fe_hh_DI,Q1_bp_ur_fe_hh_DI,Q1_bp_all_fe_hhh_DI,Q1_bp_ru_fe_hhh_DI,Q1_bp_ur_fe_hhh_DI,Q1_bp_all_fe_hhhh_DI,Q1_bp_ru_fe_hhhh_DI,Q1_bp_ur_fe_hhhh_DI,Q1_bp_all_fe_hhhhh_DI,Q1_bp_ru_fe_hhhhh_DI,Q1_bp_ur_fe_hhhhh_DI,Q1_cbp_all_pw_h_DI,Q1_cbp_ru_pw_h_DI,Q1_cbp_ur_pw_h_DI,Q1_cbp_all_pw_l_DI,Q1_cbp_ru_pw_l_DI,Q1_cbp_ur_pw_l_DI,Q1_cbp_all_pw_hh_DI,Q1_cbp_ru_pw_hh_DI,Q1_cbp_ur_pw_hh_DI,Q2_bmi_all_fe_l_DI,Q2_bmi_ru_fe_l_DI,Q2_bmi_ur_fe_l_DI,Q2_bmi_all_fe_h_DI,Q2_bmi_ru_fe_h_DI,Q2_bmi_ur_fe_h_DI,Q2_bmi_all_fe_hh_DI,Q2_bmi_ru_fe_hh_DI,Q2_bmi_ur_fe_hh_DI,Q2_bmi_all_fe_hhh_DI,Q2_bmi_ru_fe_hhh_DI,Q2_bmi_ur_fe_hhh_DI,Q2_hemoglobin_all_fe_h_DI,Q2_hemoglobin_ru_fe_h_DI,Q2_hemoglobin_ur_fe_h_DI,Q2_hemoglobin_all_fe_l_DI,Q2_hemoglobin_ru_fe_l_DI,Q2_hemoglobin_ur_fe_l_DI,Q2_hemoglobin_all_fe_hh_DI,Q2_hemoglobin_ru_fe_hh_DI,Q2_hemoglobin_ur_fe_hh_DI,Q2_hemoglobin_all_pw_h_DI,Q2_hemoglobin_ru_pw_h_DI,Q2_hemoglobin_ur_pw_h_DI,Q2_hemoglobin_all_pw_l_DI,Q2_hemoglobin_ru_pw_l_DI,Q2_hemoglobin_ur_pw_l_DI,Q2_hemoglobin_all_pw_hh_DI,Q2_hemoglobin_ru_pw_hh_DI,Q2_hemoglobin_ur_pw_hh_DI,Q2_hemoglobkn_all_npw_h_DI,Q2_hemoglobkn_ru_npw_h_DI,Q2_hemoglobkn_ur_npw_h_DI,Q2_hemoglobin_all_npw_l_DI,Q2_hemoglobin_ru_npw_l_DI,Q2_hemoglobin_ur_npw_l_DI,Q2_hemoglobin_all_npw_hh_DI,Q2_hemoglobin_ru_npw_hh_DI,Q2_hemoglobin_ur_npw_hh_DI,Q2_glucose_all_fe_h_DI,Q2_glucose_ru_fe_h_DI,Q2_glucose_ur_fe_h_DI,Q2_glucose_all_fe_l_DI,Q2_glucose_ru_fe_l_DI,Q2_glucose_ur_fe_l_DI,Q2_glucose_all_fe_hh_DI,Q2_glucose_ru_fe_hh_DI,Q2_glucose_ur_fe_hh_DI,Q2_bp_all_fe_h_DI,Q2_bp_ru_fe_h_DI,Q2_bp_ur_fe_h_DI,Q2_bp_all_fe_l_DI,Q2_bp_ru_fe_l_DI,Q2_bp_ur_fe_l_DI,Q2_bp_all_fe_hh_DI,Q2_bp_ru_fe_hh_DI,Q2_bp_ur_fe_hh_DI,Q2_bp_all_fe_hhh_DI,Q2_bp_ru_fe_hhh_DI,Q2_bp_ur_fe_hhh_DI,Q2_bp_all_fe_hhhh_DI,Q2_bp_ru_fe_hhhh_DI,Q2_bp_ur_fe_hhhh_DI,Q2_bp_all_fe_hhhhh_DI,Q2_bp_ru_fe_hhhhh_DI,Q2_bp_ur_fe_hhhhh_DI,Q2_cbp_all_pw_h_DI,Q2_cbp_ru_pw_h_DI,Q2_cbp_ur_pw_h_DI,Q2_cbp_all_pw_l_DI,Q2_cbp_ru_pw_l_DI,Q2_cbp_ur_pw_l_DI,Q2_cbp_all_pw_hh_DI,Q2_cbp_ru_pw_hh_DI,Q2_cbp_ur_pw_hh_DI,Q3_bmi_all_fe_l_DI,Q3_bmi_ru_fe_l_DI,Q3_bmi_ur_fe_l_DI,Q3_bmi_all_fe_h_DI,Q3_bmi_ru_fe_h_DI,Q3_bmi_ur_fe_h_DI,Q3_bmi_all_fe_hh_DI,Q3_bmi_ru_fe_hh_DI,Q3_bmi_ur_fe_hh_DI,Q3_bmi_all_fe_hhh_DI,Q3_bmi_ru_fe_hhh_DI,Q3_bmi_ur_fe_hhh_DI,Q3_hemoglobin_all_fe_h_DI,Q3_hemoglobin_ru_fe_h_DI,Q3_hemoglobin_ur_fe_h_DI,Q3_hemoglobin_all_fe_l_DI,Q3_hemoglobin_ru_fe_l_DI,Q3_hemoglobin_ur_fe_l_DI,Q3_hemoglobin_all_fe_hh_DI,Q3_hemoglobin_ru_fe_hh_DI,Q3_hemoglobin_ur_fe_hh_DI,Q3_hemoglobin_all_pw_h_DI,Q3_hemoglobin_ru_pw_h_DI,Q3_hemoglobin_ur_pw_h_DI,Q3_hemoglobin_all_pw_l_DI,Q3_hemoglobin_ru_pw_l_DI,Q3_hemoglobin_ur_pw_l_DI,Q3_hemoglobin_all_pw_hh_DI,Q3_hemoglobin_ru_pw_hh_DI,Q3_hemoglobin_ur_pw_hh_DI,Q3_hemoglobkn_all_npw_h_DI,Q3_hemoglobkn_ru_npw_h_DI,Q3_hemoglobkn_ur_npw_h_DI,Q3_hemoglobin_all_npw_l_DI,Q3_hemoglobin_ru_npw_l_DI,Q3_hemoglobin_ur_npw_l_DI,Q3_hemoglobin_all_npw_hh_DI,Q3_hemoglobin_ru_npw_hh_DI,Q3_hemoglobin_ur_npw_hh_DI,Q3_glucose_all_fe_h_DI,Q3_glucose_ru_fe_h_DI,Q3_glucose_ur_fe_h_DI,Q3_glucose_all_fe_l_DI,Q3_glucose_ru_fe_l_DI,Q3_glucose_ur_fe_l_DI,Q3_glucose_all_fe_hh_DI,Q3_glucose_ru_fe_hh_DI,Q3_glucose_ur_fe_hh_DI,Q3_bp_all_fe_h_DI,Q3_bp_ru_fe_h_DI,Q3_bp_ur_fe_h_DI,Q3_bp_all_fe_l_DI,Q3_bp_ru_fe_l_DI,Q3_bp_ur_fe_l_DI,Q3_bp_all_fe_hh_DI,Q3_bp_ru_fe_hh_DI,Q3_bp_ur_fe_hh_DI,Q3_bp_all_fe_hhh_DI,Q3_bp_ru_fe_hhh_DI,Q3_bp_ur_fe_hhh_DI,Q3_bp_all_fe_hhhh_DI,Q3_bp_ru_fe_hhhh_DI,Q3_bp_ur_fe_hhhh_DI,Q3_bp_all_fe_hhhhh_DI,Q3_bp_ru_fe_hhhhh_DI,Q3_bp_ur_fe_hhhhh_DI,Q3_cbp_all_pw_h_DI,Q3_cbp_ru_pw_h_DI,Q3_cbp_ur_pw_h_DI,Q3_cbp_all_pw_l_DI,Q3_cbp_ru_pw_l_DI,Q3_cbp_ur_pw_l_DI,Q3_cbp_all_pw_hh_DI,Q3_cbp_ru_pw_hh_DI,Q3_cbp_ur_pw_hh_DI,Q4_bmi_all_fe_l_DI,Q4_bmi_ru_fe_l_DI,Q4_bmi_ur_fe_l_DI,Q4_bmi_all_fe_h_DI,Q4_bmi_ru_fe_h_DI,Q4_bmi_ur_fe_h_DI,Q4_bmi_all_fe_hh_DI,Q4_bmi_ru_fe_hh_DI,Q4_bmi_ur_fe_hh_DI,Q4_bmi_all_fe_hhh_DI,Q4_bmi_ru_fe_hhh_DI,Q4_bmi_ur_fe_hhh_DI,Q4_hemoglobin_all_fe_h_DI,Q4_hemoglobin_ru_fe_h_DI,Q4_hemoglobin_ur_fe_h_DI,Q4_hemoglobin_all_fe_l_DI,Q4_hemoglobin_ru_fe_l_DI,Q4_hemoglobin_ur_fe_l_DI,Q4_hemoglobin_all_fe_hh_DI,Q4_hemoglobin_ru_fe_hh_DI,Q4_hemoglobin_ur_fe_hh_DI,Q4_hemoglobin_all_pw_h_DI,Q4_hemoglobin_ru_pw_h_DI,Q4_hemoglobin_ur_pw_h_DI,Q4_hemoglobin_all_pw_l_DI,Q4_hemoglobin_ru_pw_l_DI,Q4_hemoglobin_ur_pw_l_DI,Q4_hemoglobin_all_pw_hh_DI,Q4_hemoglobin_ru_pw_hh_DI,Q4_hemoglobin_ur_pw_hh_DI,Q4_hemoglobkn_all_npw_h_DI,Q4_hemoglobkn_ru_npw_h_DI,Q4_hemoglobkn_ur_npw_h_DI,Q4_hemoglobin_all_npw_l_DI,Q4_hemoglobin_ru_npw_l_DI,Q4_hemoglobin_ur_npw_l_DI,Q4_hemoglobin_all_npw_hh_DI,Q4_hemoglobin_ru_npw_hh_DI,Q4_hemoglobin_ur_npw_hh_DI,Q4_glucose_all_fe_h_DI,Q4_glucose_ru_fe_h_DI,Q4_glucose_ur_fe_h_DI,Q4_glucose_all_fe_l_DI,Q4_glucose_ru_fe_l_DI,Q4_glucose_ur_fe_l_DI,Q4_glucose_all_fe_hh_DI,Q4_glucose_ru_fe_hh_DI,Q4_glucose_ur_fe_hh_DI,Q4_bp_all_fe_h_DI,Q4_bp_ru_fe_h_DI,Q4_bp_ur_fe_h_DI,Q4_bp_all_fe_l_DI,Q4_bp_ru_fe_l_DI,Q4_bp_ur_fe_l_DI,Q4_bp_all_fe_hh_DI,Q4_bp_ru_fe_hh_DI,Q4_bp_ur_fe_hh_DI,Q4_bp_all_fe_hhh_DI,Q4_bp_ru_fe_hhh_DI,Q4_bp_ur_fe_hhh_DI,Q4_bp_all_fe_hhhh_DI,Q4_bp_ru_fe_hhhh_DI,Q4_bp_ur_fe_hhhh_DI,Q4_bp_all_fe_hhhhh_DI,Q4_bp_ru_fe_hhhhh_DI,Q4_bp_ur_fe_hhhhh_DI,Q4_cbp_all_pw_h_DI,Q4_cbp_ru_pw_h_DI,Q4_cbp_ur_pw_h_DI,Q4_cbp_all_pw_l_DI,Q4_cbp_ru_pw_l_DI,Q4_cbp_ur_pw_l_DI,Q4_cbp_all_pw_hh_DI,Q4_cbp_ru_pw_hh_DI,Q4_cbp_ur_pw_hh_DI,Q5_bmi_all_fe_l_DI,Q5_bmi_ru_fe_l_DI,Q5_bmi_ur_fe_l_DI,Q5_bmi_all_fe_h_DI,Q5_bmi_ru_fe_h_DI,Q5_bmi_ur_fe_h_DI,Q5_bmi_all_fe_hh_DI,Q5_bmi_ru_fe_hh_DI,Q5_bmi_ur_fe_hh_DI,Q5_bmi_all_fe_hhh_DI,Q5_bmi_ru_fe_hhh_DI,Q5_bmi_ur_fe_hhh_DI,Q5_hemoglobin_all_fe_h_DI,Q5_hemoglobin_ru_fe_h_DI,Q5_hemoglobin_ur_fe_h_DI,Q5_hemoglobin_all_fe_l_DI,Q5_hemoglobin_ru_fe_l_DI,Q5_hemoglobin_ur_fe_l_DI,Q5_hemoglobin_all_fe_hh_DI,Q5_hemoglobin_ru_fe_hh_DI,Q5_hemoglobin_ur_fe_hh_DI,Q5_hemoglobin_all_pw_h_DI,Q5_hemoglobin_ru_pw_h_DI,Q5_hemoglobin_ur_pw_h_DI,Q5_hemoglobin_all_pw_l_DI,Q5_hemoglobin_ru_pw_l_DI,Q5_hemoglobin_ur_pw_l_DI,Q5_hemoglobin_all_pw_hh_DI,Q5_hemoglobin_ru_pw_hh_DI,Q5_hemoglobin_ur_pw_hh_DI,Q5_hemoglobkn_all_npw_h_DI,Q5_hemoglobkn_ru_npw_h_DI,Q5_hemoglobkn_ur_npw_h_DI,Q5_hemoglobin_all_npw_l_DI,Q5_hemoglobin_ru_npw_l_DI,Q5_hemoglobin_ur_npw_l_DI,Q5_hemoglobin_all_npw_hh_DI,Q5_hemoglobin_ru_npw_hh_DI,Q5_hemoglobin_ur_npw_hh_DI,Q5_glucose_all_fe_h_DI,Q5_glucose_ru_fe_h_DI,Q5_glucose_ur_fe_h_DI,Q5_glucose_all_fe_l_DI,Q5_glucose_ru_fe_l_DI,Q5_glucose_ur_fe_l_DI,Q5_glucose_all_fe_hh_DI,Q5_glucose_ru_fe_hh_DI,Q5_glucose_ur_fe_hh_DI,Q5_bp_all_fe_h_DI,Q5_bp_ru_fe_h_DI,Q5_bp_ur_fe_h_DI,Q5_bp_all_fe_l_DI,Q5_bp_ru_fe_l_DI,Q5_bp_ur_fe_l_DI,Q5_bp_all_fe_hh_DI,Q5_bp_ru_fe_hh_DI,Q5_bp_ur_fe_hh_DI,Q5_bp_all_fe_hhh_DI,Q5_bp_ru_fe_hhh_DI,Q5_bp_ur_fe_hhh_DI,Q5_bp_all_fe_hhhh_DI,Q5_bp_ru_fe_hhhh_DI,Q5_bp_ur_fe_hhhh_DI,Q5_bp_all_fe_hhhhh_DI,Q5_bp_ru_fe_hhhhh_DI,Q5_bp_ur_fe_hhhhh_DI,Q5_cbp_all_pw_h_DI,Q5_cbp_ru_pw_h_DI,Q5_cbp_ur_pw_h_DI,Q5_cbp_all_pw_l_DI,Q5_cbp_ru_pw_l_DI,Q5_cbp_ur_pw_l_DI,Q5_cbp_all_pw_hh_DI,Q5_cbp_ru_pw_hh_DI,Q5_cbp_ur_pw_hh_DI,Q1_glucose_all_ma_h,Q2_glucose_all_ma_h,Q3_glucose_all_ma_h,Q4_glucose_all_ma_h,Q5_glucose_all_ma_h,Q1_glucose_ur_ma_h,Q2_glucose_ur_ma_h,Q3_glucose_ur_ma_h,Q4_glucose_ur_ma_h,Q5_glucose_ur_ma_h,Q1_glucose_ru_ma_h,Q2_glucose_ru_ma_h,Q3_glucose_ru_ma_h,Q4_glucose_ru_ma_h,Q5_glucose_ru_ma_h,Q1_glucose_all_ma_hh,Q2_glucose_all_ma_hh,Q3_glucose_all_ma_hh,Q4_glucose_all_ma_hh,Q5_glucose_all_ma_hh,Q1_glucose_ur_ma_hh,Q2_glucose_ur_ma_hh,Q3_glucose_ur_ma_hh,Q4_glucose_ur_ma_hh,Q5_glucose_ur_ma_hh,Q1_glucose_ru_ma_hh,Q2_glucose_ru_ma_hh,Q3_glucose_ru_ma_hh,Q4_glucose_ru_ma_hh,Q5_glucose_ru_ma_hh,Q1_glucose_all_ma_l,Q2_glucose_all_ma_l,Q3_glucose_all_ma_l,Q4_glucose_all_ma_l,Q5_glucose_all_ma_l,Q1_glucose_ur_ma_l,Q2_glucose_ur_ma_l,Q3_glucose_ur_ma_l,Q4_glucose_ur_ma_l,Q5_glucose_ur_ma_l,Q1_glucose_ru_ma_l,Q2_glucose_ru_ma_l,Q3_glucose_ru_ma_l,Q4_glucose_ru_ma_l,Q5_glucose_ru_ma_l,Q1_bp_all_ma_h,Q2_bp_all_ma_h,Q3_bp_all_ma_h,Q4_bp_all_ma_h,Q5_bp_all_ma_h,Q1_bp_ur_ma_h,Q2_bp_ur_ma_h,Q3_bp_ur_ma_h,Q4_bp_ur_ma_h,Q5_bp_ur_ma_h,Q1_bp_ru_ma_h,Q2_bp_ru_ma_h,Q3_bp_ru_ma_h,Q4_bp_ru_ma_h,Q5_bp_ru_ma_h,Q1_bp_all_ma_l,Q2_bp_all_ma_l,Q3_bp_all_ma_l,Q4_bp_all_ma_l,Q5_bp_all_ma_l,Q1_bp_ur_ma_l,Q2_bp_ur_ma_l,Q3_bp_ur_ma_l,Q4_bp_ur_ma_l,Q5_bp_ur_ma_l,Q1_bp_ru_ma_l,Q2_bp_ru_ma_l,Q3_bp_ru_ma_l,Q4_bp_ru_ma_l,Q5_bp_ru_ma_l,Q1_bp_all_ma_hh,Q2_bp_all_ma_hh,Q3_bp_all_ma_hh,Q4_bp_all_ma_hh,Q5_bp_all_ma_hh,Q1_bp_ur_ma_hh,Q2_bp_ur_ma_hh,Q3_bp_ur_ma_hh,Q4_bp_ur_ma_hh,Q5_bp_ur_ma_hh,Q1_bp_ru_ma_hh,Q2_bp_ru_ma_hh,Q3_bp_ru_ma_hh,Q4_bp_ru_ma_hh,Q5_bp_ru_ma_hh,Q1_bp_all_ma_hhh,Q2_bp_all_ma_hhh,Q3_bp_all_ma_hhh,Q4_bp_all_ma_hhh,Q5_bp_all_ma_hhh,Q1_bp_ur_ma_hhh,Q2_bp_ur_ma_hhh,Q3_bp_ur_ma_hhh,Q4_bp_ur_ma_hhh,Q5_bp_ur_ma_hhh,Q1_bp_ru_ma_hhh,Q2_bp_ru_ma_hhh,Q3_bp_ru_ma_hhh,Q4_bp_ru_ma_hhh,Q5_bp_ru_ma_hhh,Q1_bp_all_ma_hhhh,Q2_bp_all_ma_hhhh,Q3_bp_all_ma_hhhh,Q4_bp_all_ma_hhhh,Q5_bp_all_ma_hhhh,Q1_bp_ur_ma_hhhh,Q2_bp_ur_ma_hhhh,Q3_bp_ur_ma_hhhh,Q4_bp_ur_ma_hhhh,Q5_bp_ur_ma_hhhh,Q1_bp_ru_ma_hhhh,Q2_bp_ru_ma_hhhh,Q3_bp_ru_ma_hhhh,Q4_bp_ru_ma_hhhh,Q5_bp_ru_ma_hhhh,Q1_cbp_all_ma_hh,Q2_cbp_all_ma_hh,Q3_cbp_all_ma_hh,Q4_cbp_all_ma_hh,Q5_cbp_all_ma_hh,Q1_cbp_ur_ma_hh,Q2_cbp_ur_ma_hh,Q3_cbp_ur_ma_hh,Q4_cbp_ur_ma_hh,Q5_cbp_ur_ma_hh,Q1_cbp_ru_ma_hh,Q2_cbp_ru_ma_hh,Q3_cbp_ru_ma_hh,Q4_cbp_ru_ma_hh,Q5_cbp_ru_ma_hh,Q1_cbp_all_ma_h,Q2_cbp_all_ma_h,Q3_cbp_all_ma_h,Q4_cbp_all_ma_h,Q5_cbp_all_ma_h,Q1_cbp_ur_ma_h,Q2_cbp_ur_ma_h,Q3_cbp_ur_ma_h,Q4_cbp_ur_ma_h,Q5_cbp_ur_ma_h,Q1_cbp_ru_ma_h,Q2_cbp_ru_ma_h,Q3_cbp_ru_ma_h,Q4_cbp_ru_ma_h,Q5_cbp_ru_ma_h,Q1_cbp_all_ma_l,Q2_cbp_all_ma_l,Q3_cbp_all_ma_l,Q4_cbp_all_ma_l,Q5_cbp_all_ma_l,Q1_cbp_ur_ma_l,Q2_cbp_ur_ma_l,Q3_cbp_ur_ma_l,Q4_cbp_ur_ma_l,Q5_cbp_ur_ma_l,Q1_cbp_ru_ma_l,Q2_cbp_ru_ma_l,Q3_cbp_ru_ma_l,Q4_cbp_ru_ma_l,Q5_cbp_ru_ma_l
Kupwara,Jammu & Kashmir,1,1,1,0.456748426,0.405056685,0.479271948,0.331074685,0.261125922,0.549008727,0.206218019,0.213918552,0.340046734,0.180352792,0.194640785,0.490709066,0.285388261,0.246350572,0.462799549,0.334546387,0.286780894,0.479347348,,,,0.232100248,1,0,0.296405166,0.238737926,0.839984357,,,,0.28608188,0.243461102,0.484618247,0.338450909,0.292289764,0.458273619,,,,0.314407766,0.257548064,0.481531352,0.308852702,0.339399427,0.47972399,0.347676843,0.329112351,0.447301894,0.299180567,0.270053059,0.467536449,0.403573602,0.294820189,0.500795364,0.311864048,0.23022598,0.407054782,0.327922702,0.286238343,0.498560458,0.375165999,0.324553281,0.649270535,0.32602644,0.269200742,0.409471273,0.332744062,0.337326527,1,0.281817973,0.185366184,0.587042093,0,0,0,0.215763092,0.26411584,0.387820661,0.282972515,0.270394921,0.213056713,0.181855127,0.180305064,0.270164222,0.347440243,0.289066643,0.113946743,0.251551926,0.242449373,0.23431547,0.260155112,0.261947453,0.249370739,,,,0,0,1,0.334956437,0.290647566,0,,,,0.254826218,0.243378922,0.198217273,0.252497733,0.258656532,0.263942629,,,,0.266572267,0.261989146,0.240332454,0.201809496,0.227061138,0.27865541,0.238689944,0.244298264,0.252431273,0.262770236,0.254727513,0.271905035,0.315803826,0.324165046,0,0.254672199,0.255940348,0.385497004,0.213806942,0.219661981,0.221767947,0.241386235,0.245776713,0.128938511,0.154414788,0,0.382306457,0.294328988,0.217176363,0,0.350519389,0.340363711,0.204735637,0,0,1,0.184375763,0.189270303,0,0.215281129,0.241588503,0.18869555,0.258782655,0.179878876,0.224355638,0.166737884,0.205286741,0,0.236114889,0.222855553,0.173573568,0.210772574,0.223533764,0.16464904,,,,0.767899752,0,0,0.194060251,0.158875361,0.160015628,,,,0.229192957,0.223709971,0.18175669,0.212483406,0.230947837,0.164919794,,,,0.215996921,0.236067861,0.180575848,0.288082242,0.17488052,0.142191738,0.208237648,0.184814185,0.124556676,0.205920175,0.209947109,0.152571723,0.12513873,0.206335351,0.229263172,0.290613562,0.26893276,0.207448214,0.262000382,0.23025471,0.208243504,0.226438001,0.243274182,0,0.305259645,0.328871965,0.208222285,0.211639002,0.16497618,0,0.177963659,0.137842402,0.208222285,1,0.549462795,0,0.108097732,0.083540775,0.132907405,0.131363213,0.151779562,0.049239028,0.270706266,0.23812753,0.165433407,0.084941804,0.129918829,0.395344198,0.150978446,0.159902275,0.129311413,0.151868388,0.151276201,0.106632888,,,,0,0,0,0.14205797,0.227663189,0,,,,0.152943641,0.160515323,0.135407791,0.152872682,0.142517269,0.112863943,,,,0.15173395,0.15171814,0.097560354,0.148196369,0.123734161,0.099428877,0.152354032,0.164789602,0.175710157,0.170145795,0.159066826,0.107986808,0.114004485,0.091698334,0.269941449,0.113487564,0.154477179,0,0.157482848,0.203856483,0.071428105,0.100321718,0.100440137,0.221790925,0.214299098,0.302040756,0,0.161287934,0.205724254,0,0.132864952,0.238607332,0,0,0.450537235,0,0.035014983,0.058016405,0,0.039308451,0.075111076,0,0.082437947,0.187769979,0,0.220527291,0.181087002,0,0.075966492,0.128442228,0,0.042657539,0.07646168,0,,,,0,0,0,0.032520186,0.08407595,0,,,,0.076955304,0.128934667,0,0.043695297,0.075588584,0,,,,0.051289078,0.092676789,0,0.053059176,0.134924769,0,0.053041536,0.076985627,0,0.06198325,0.106205486,0,0.041479345,0.08298108,0,0.029362638,0.090423711,0,0.038787115,0.059988502,0,0.056688055,0.085955679,0,0,0.099886537,0,0,0.074796677,0,0.056834009,0.097820356,0,0,0,0,0.336693108,0.278226644,0.193233073,0.111229248,0.080617912,0.673249245,0.047191102,0.11582768,0.163731992,0,0.278316826,0.28817901,0.215826422,0.126963779,0.09071397,0.291112483,0.204920501,0.198579207,0.225166395,0.0802214,0.372264832,0.180508137,0.221065804,0.226161227,0,0.326783419,0.219313592,0.189778417,0.168563977,0.095560603,0.347035944,0.167276457,0.212144434,0.174829543,0.098713599,,,,,,0.259529322,0.163316831,0.155791268,0.322648972,0.098713599,0.286332965,0.262044549,0.21379064,0.192803532,0.045028314,0.530797482,0.214688331,0.155896813,0.098617353,0,0.322893798,0.26381737,0.140015796,0.19101429,0.082258746,0.456668615,0.237014472,0.046044793,0.260272115,0,,,,,,0.456668615,0.163476408,0.073538065,0.306316912,0,0.245139807,0.265304595,0.20749186,0.130397141,0.151666582,0.521334231,0.097548306,0.141878068,0.23923938,0,0.261606574,0.177423611,0.313125432,0.107866183,0.139978215,0.306087077,0.247518465,0.170023993,0.192908749,0.083461724,0.360519618,0,0.333376735,0.306103647,0,0.246934444,0.297396839,0.260811031,0.104671665,0.09018603,0.350486189,0.258014381,0.187060073,0.142883122,0.061556213,0.795498133,0.204501867,0,0,0,0.24643071,0.267728925,0.102665752,0.199008837,0.184165791,0.126139462,0.412289083,0.159369156,0.302202284,0,0.415780693,0.289643317,0.294575959,0,0,0.087672494,0.523887038,0.081690833,0.191336244,0.11541339,0.342814505,0.234641105,0.173496678,0.166964695,0.082083024,0.5141114,0.114209644,0.1980941,0.173584834,0,,0.21673052,,0.146918997,,0.278519601,0.229938194,0.233557895,0.193291277,0.064693049,0.466633111,0.156343415,0.156343415,0.220680043,0,0.313176781,0.244649664,0.155323341,0.186691284,0.100158937
